release_id,og_title,og_content,og_date_published,og_date_modified,accident_datetime,is_applicable_accident,street,city,number_injured,accident_severity,vehicle_type,driver_age,driver_gender
55,3 persons injured in separate traffic accidents,"Three persons were taken to Mater Dei Hospital, yesterday, after they were injured in two separate traffic accidents.The first accident occurred at around 1130 hrs, in Salina Street, Naxxar. Preliminary investigations showed that a collision occurred between a Nooma Bravo GLE motorcycle driven by a 48-year-old Bulgarian from St Paul’s Bay and a Hyundai I10 driven by a 60-year-old Spaniard.The second accident occurred at 1230 hrs in Cospicua Road, Zabbar. Preliminary investigations showed that a collision occurred between a Fiat Scudo driven by a 23-year-old man from Kirkop and a Honda NSS motorcycle driven by a 45-year-old man from Żabbar. An 8-year-old boy was also on the bike.A medical team assisted in the two incidents and the motorcyclists and the 8-year-old boy were taken to hospital by an ambulance for medical treatment. Later, they were certified to have sustained grievous injuries.Police investigations are ongoing.",2025-08-07,2025-08-07,07/08/2025 11:30,TRUE,Salina Street,Naxxar,1,Grievious,Motorbike,48,unknown
55,3 persons injured in separate traffic accidents,"Three persons were taken to Mater Dei Hospital, yesterday, after they were injured in two separate traffic accidents.The first accident occurred at around 1130 hrs, in Salina Street, Naxxar. Preliminary investigations showed that a collision occurred between a Nooma Bravo GLE motorcycle driven by a 48-year-old Bulgarian from St Paul’s Bay and a Hyundai I10 driven by a 60-year-old Spaniard.The second accident occurred at 1230 hrs in Cospicua Road, Zabbar. Preliminary investigations showed that a collision occurred between a Fiat Scudo driven by a 23-year-old man from Kirkop and a Honda NSS motorcycle driven by a 45-year-old man from Żabbar. An 8-year-old boy was also on the bike.A medical team assisted in the two incidents and the motorcyclists and the 8-year-old boy were taken to hospital by an ambulance for medical treatment. Later, they were certified to have sustained grievous injuries.Police investigations are ongoing.",2025-08-07,2025-08-07,07/08/2025 11:30,TRUE,Salina Street,Naxxar,0,not injured,Car,60,unknown
550,3 persons injured in separate traffic accidents,"Three persons were taken to Mater Dei Hospital, yesterday, after they were injured in two separate traffic accidents.The first accident occurred at around 1130 hrs, in Salina Street, Naxxar. Preliminary investigations showed that a collision occurred between a Nooma Bravo GLE motorcycle driven by a 48-year-old Bulgarian from St Paul’s Bay and a Hyundai I10 driven by a 60-year-old Spaniard.The second accident occurred at 1230 hrs in Cospicua Road, Zabbar. Preliminary investigations showed that a collision occurred between a Fiat Scudo driven by a 23-year-old man from Kirkop and a Honda NSS motorcycle driven by a 45-year-old man from Żabbar. An 8-year-old boy was also on the bike.A medical team assisted in the two incidents and the motorcyclists and the 8-year-old boy were taken to hospital by an ambulance for medical treatment. Later, they were certified to have sustained grievous injuries.Police investigations are ongoing.",2025-08-07,2025-08-07,07/08/2025 12:30,TRUE,Cospicua Road,Zabbar,0,not injured,Car,23,unknown
550,3 persons injured in separate traffic accidents,"Three persons were taken to Mater Dei Hospital, yesterday, after they were injured in two separate traffic accidents.The first accident occurred at around 1130 hrs, in Salina Street, Naxxar. Preliminary investigations showed that a collision occurred between a Nooma Bravo GLE motorcycle driven by a 48-year-old Bulgarian from St Paul’s Bay and a Hyundai I10 driven by a 60-year-old Spaniard.The second accident occurred at 1230 hrs in Cospicua Road, Zabbar. Preliminary investigations showed that a collision occurred between a Fiat Scudo driven by a 23-year-old man from Kirkop and a Honda NSS motorcycle driven by a 45-year-old man from Żabbar. An 8-year-old boy was also on the bike.A medical team assisted in the two incidents and the motorcyclists and the 8-year-old boy were taken to hospital by an ambulance for medical treatment. Later, they were certified to have sustained grievous injuries.Police investigations are ongoing.",2025-08-07,2025-08-07,07/08/2025 12:30,TRUE,Cospicua Road,Zabbar,2,Grievious,Motorbike,45,unknown
56,Motorcycle-truck collision in Żejtun,"Today, at around noon, the Police were informed of a traffic accident in Triq il-Ħotba, Żejtun.Preliminary investigations showed that a collision occurred between a Honda motorcycle driven by a 62-year-old woman residing in Ħamrun and an Isuzu truck driven by a 25-year-old Indian man residing in Luqa.The woman was assisted by a medical team and taken to Mater Dei Hospital by ambulance, where she was certified to have sustained grievous injuries.Police investigations are still ongoing.",2024-12-27,2024-12-27,27/12/2024 12:00,TRUE,Triq il-Ħotba,Żejtun,1,Grievious,Motorbike,62,F
56,Motorcycle-truck collision in Żejtun,"Today, at around noon, the Police were informed of a traffic accident in Triq il-Ħotba, Żejtun.Preliminary investigations showed that a collision occurred between a Honda motorcycle driven by a 62-year-old woman residing in Ħamrun and an Isuzu truck driven by a 25-year-old Indian man residing in Luqa.The woman was assisted by a medical team and taken to Mater Dei Hospital by ambulance, where she was certified to have sustained grievous injuries.Police investigations are still ongoing.",2024-12-27,2024-12-27,27/12/2024 12:00,TRUE,Triq il-Ħotba,Żejtun,0,not injured,Van,25,M
57,Motorcyclist seriously injured,"Yesterday, at around four in the afternoon (1600 hrs), the Police were informed of a traffic accident along the Coast Road, Naxxar.Preliminary investigations showed that a collision occurred between a Toyota Aygo driven by a 44-year-old woman from St Paul’s Bay and a CF Moto motorcycle driven by a 53-year-old man from Belgium who lives in Gzira.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital for treatment where he was later certified to have sustained serious injuries.Magistrate Dr Monica Borg Galea LL. D was informed of the case and opened a Magisterial Inquiry while Police investigations are ongoing.",2025-08-18,2025-08-18,17/08/2025 16:00,TRUE,Coast Road,Naxxar,0,not injured,Car,44,F
57,Motorcyclist seriously injured,"Yesterday, at around four in the afternoon (1600 hrs), the Police were informed of a traffic accident along the Coast Road, Naxxar.Preliminary investigations showed that a collision occurred between a Toyota Aygo driven by a 44-year-old woman from St Paul’s Bay and a CF Moto motorcycle driven by a 53-year-old man from Belgium who lives in Gzira.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital for treatment where he was later certified to have sustained serious injuries.Magistrate Dr Monica Borg Galea LL. D was informed of the case and opened a Magisterial Inquiry while Police investigations are ongoing.",2025-08-18,2025-08-18,17/08/2025 16:00,TRUE,Coast Road,Naxxar,1,Serious,Motorbike,53,M
58,Woman grievously injured in traffic accident,"A 29-year-old Spanish woman, at around 1215hrs, was taken to the Gozo General Hospital because she was injured in a traffic accident in Republic Street, Victoria, Gozo.Preliminary investigations showed that the victim was hit by Mazda 2, which was being driven by a woman a 64-year-old resident of Rabat, Gozo.The woman was assisted by a medical team, taken to hospital by ambulance and certified that she was grievously injured.Police investigations are ongoing.",2025-09-16,2025-09-17,16/09/2025 12:15,TRUE,Republic Street,Victoria,1,Grievious,Car,64,F
59,Traffic accident in St Julian&#8217;s,"Yesterday, at around 1530hrs, the Police were informed about a traffic accident in Mikiel Anton Vassalli Street, St Julian’s.Preliminary investigations showed that a 28-year-old man from Żejtun lost control of the BMW he was driving and overturned. A 25-year-old man from Zejtun was also in the vehicle.The 25-year-old was assisted by a medical team, taken to Mater Dei Hospital by an ambulance and certified to have sustained grievous injuries.Members of the Civil Protection Department were also on site to assist.The Police are investigating the case.",2024-12-26,2024-12-26,25/12/2024 15:30,TRUE,Mikiel Anton Vassalli Street,St Julian’s,1,Grievious,Car,28,M
60,Fatal motorcycle accident,"A 35-year-old man and residing in Qormi, lost his life today afternoon in a traffic accident in St Paul’s Bay.The accident happened at around 1230hrs in St Paul’s Bay BypassFrom initial investigations it appears that the man was riding a Suzuki motorcycle direction to Xemxija, when he lost control and crashed into the barriers.The victim was immediately assisted by a medical team but unfortunately, he was certified dead on site.Magistrate Dr Ian Farrugia LL.D was informed of the case and appointed an inquiry.Police investigations are still ongoing.",2025-05-27,2025-05-27,27/05/2025 12:30,TRUE,St Paul’s Bay Bypass,St Paul’s Bay,1,Fatal,Motorbike,35,M
61,Traffic accident in Mosta,"A 46-year-old motorcyclist resident in Rabat, was seriously injured early this morning in a traffic accident in Mosta.The accident happened at around 0200hrs in Triq iż-Żejfa.Preliminary investigations showed that a collision occurred between a BMW motorcycle being driven by a Transport Malta official and a Peugeot 206 driven by a 54-year-old man residing in Naxxar.A medical team was immediately summoned to assist the officer and was then taken to Mater Dei Hospital by ambulance.Magistrate Dr Philip Galea Farrugia LL.D was informed of the case and appointed an inquiry.Police investigations are still ongoing.",2025-04-18,2025-04-18,18/04/2025 02:00,TRUE,Triq iż-Żejfa,Mosta,1,Serious,Motorbike,46,unknown
61,Traffic accident in Mosta,"A 46-year-old motorcyclist resident in Rabat, was seriously injured early this morning in a traffic accident in Mosta.The accident happened at around 0200hrs in Triq iż-Żejfa.Preliminary investigations showed that a collision occurred between a BMW motorcycle being driven by a Transport Malta official and a Peugeot 206 driven by a 54-year-old man residing in Naxxar.A medical team was immediately summoned to assist the officer and was then taken to Mater Dei Hospital by ambulance.Magistrate Dr Philip Galea Farrugia LL.D was informed of the case and appointed an inquiry.Police investigations are still ongoing.",2025-04-18,2025-04-18,18/04/2025 02:00,TRUE,Triq iż-Żejfa,Mosta,0,not injured,Car,54,M
62,Car-motorcycle collision in Marsa,"Today, at around 0715hrs, the Police were informed of a traffic accident in Aldo Moro Street, Marsa.Preliminary investigations showed that a collision occurred between a Toyota Aygo driven by a 65-year-old man residing in San Ġwann and a Yamaha GPD125-A motorcycle driven by a 37-year-old Albanian man who lives in St Paul’s Bay.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",2025-05-24,2025-05-24,24/05/2025 07:15,TRUE,Aldo Moro Street,Marsa,0,not injured,Car,65,M
62,Car-motorcycle collision in Marsa,"Today, at around 0715hrs, the Police were informed of a traffic accident in Aldo Moro Street, Marsa.Preliminary investigations showed that a collision occurred between a Toyota Aygo driven by a 65-year-old man residing in San Ġwann and a Yamaha GPD125-A motorcycle driven by a 37-year-old Albanian man who lives in St Paul’s Bay.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",2025-05-24,2025-05-24,24/05/2025 07:15,TRUE,Aldo Moro Street,Marsa,1,Grievious,Motorbike,37,M
63,Woman grievously injured in traffic accident,"A 44-year-old woman who lives in Balzan, at around 0815hrs, was taken to Mater Dei Hospital because she was injured in a traffic accident in Triq il-Kannizzata, Balzan.Preliminary investigations showed that the victim was hit by a Mazda Demio, which was being driven by a 23-year-old woman residing in Attard.The woman was assisted by a medical team, taken to hospital by ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",2024-12-19,2024-12-19,19/12/2024 08:15,TRUE,Triq il-Kannizzata,Balzan,1,Grievious,Car,23,F
64,Cyclist grievously injured in San Gwann accident,"Today, at about (1045hrs), the Police were informed that their assistance was needed in Tal-Balal Road, San Gwann.The Police went immediately on site and there it resulted that an accident had occurred between a bike, on which there was a 33-year-old Italian man, and a DAF truck, which was being driven by a 32-year-old man residing in Mosta.The cyclist was assisted by a medical team, taken to Mater Dei Hospital by ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",2025-03-28,2025-03-28,28/03/2025 10:45,TRUE,Tal-Balal Road,San Gwann,0,not injured,Bicycle,33,M
64,Cyclist grievously injured in San Gwann accident,"Today, at about (1045hrs), the Police were informed that their assistance was needed in Tal-Balal Road, San Gwann.The Police went immediately on site and there it resulted that an accident had occurred between a bike, on which there was a 33-year-old Italian man, and a DAF truck, which was being driven by a 32-year-old man residing in Mosta.The cyclist was assisted by a medical team, taken to Mater Dei Hospital by ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",2025-03-28,2025-03-28,28/03/2025 10:45,TRUE,Tal-Balal Road,San Gwann,1,Grievious,Van,32,M
65,Traffic collision,"Yesterday, at around 1830 hrs, the Police were informed of a traffic accident in Mikiel Anton Vassalli Street, Msida.Preliminary investigations showed that a collision occurred between a Smart that was being driven by a 40-year-old Italian resident in Mosta and a Honda WW125 motorcycle that was being driven by a 45-year-old man who lives in Hamrun.A medical team was called on site and an ambulance took the man to Mater Dei hospital where he was certified to have sustained grievous injuries.The Police are carrying out investigations.",2025-07-10,2025-07-10,09/07/2025 18:30,TRUE,Mikiel Anton Vassalli Street,Msida,0,not injured,Car,40,unknown
65,Traffic collision,"Yesterday, at around 1830 hrs, the Police were informed of a traffic accident in Mikiel Anton Vassalli Street, Msida.Preliminary investigations showed that a collision occurred between a Smart that was being driven by a 40-year-old Italian resident in Mosta and a Honda WW125 motorcycle that was being driven by a 45-year-old man who lives in Hamrun.A medical team was called on site and an ambulance took the man to Mater Dei hospital where he was certified to have sustained grievous injuries.The Police are carrying out investigations.",2025-07-10,2025-07-10,09/07/2025 18:30,TRUE,Mikiel Anton Vassalli Street,Msida,1,Grievious,Motorbike,45,M
66,Man grievously injured in traffic accident,"A 70-year-old man residing in St Julian’s, at around 1415hrs, was taken to Gozo General Hospital because he was injured in a traffic accident in Republic Street, Victoria, Gozo.Preliminary investigations showed that the victim was hit by a Lintex HT125T-28 motorcycle, which was being driven by a 58-year-old man residing in Rabat, Gozo.The men were assisted by a medical team and the elderly man was taken to hospital by ambulance, where he was certified to have suffered grievous injuries.Police investigations are ongoing.",2025-09-25,2025-09-25,25/09/2025 14:15,TRUE,Republic Street,Victoria,1,Grievious,Motorbike,58,M
67,Man grievously injured in traffic accident,"A 28-year-old man who lives in Għargħur, at around 0745hrs, was taken to Mater Dei Hospital because he was injured in a traffic accident in Triq ix-Xatt Ta’ Xbiex, Ta’ Xbiex.Preliminary investigations showed that the man was hit by a Toyota IQ, which was being driven by a 52-year-old Italian man residing in Gzira.The man was assisted by a medical team, taken to hospital by ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",2025-08-04,2025-08-07,04/08/2025 07:45,TRUE,Triq ix-Xatt Ta’ Xbiex,Ta’ Xbiex,1,Grievious,Car,52,M
68,Naxxar traffic accident,"Today, at around 0930hrs, the Police were informed of a traffic accident in Salini Street, Naxxar.Preliminary investigations by the Police showed that the accident occurred between three motorcycles – an Aprilia that was being driven by a 31-year-old man from Qormi, a Honda that was being driven by a 40-year-old man from Mqabba and a Yamaha that was being driven by a 29-year-old man from St Paul’s Bay – as well as a Mercedes that was being driven by a 27-year-old woman.The men, aged 31 and 40, were assisted by a medical team and taken to Mater Dei Hospital by an ambulance. The 40-year-old man was later certified to have sustained serious injuries while the other suffered slight injuries.Magistrate Dr Joe Mifsud LL.D was informed about the case and appointed an inquiry while the Police are investigating the case.",2024-12-22,2024-12-22,22/12/2024 09:30,TRUE,Salini Street,Naxxar,1,Serious,Motorbike,31,M
68,Naxxar traffic accident,"Today, at around 0930hrs, the Police were informed of a traffic accident in Salini Street, Naxxar.Preliminary investigations by the Police showed that the accident occurred between three motorcycles – an Aprilia that was being driven by a 31-year-old man from Qormi, a Honda that was being driven by a 40-year-old man from Mqabba and a Yamaha that was being driven by a 29-year-old man from St Paul’s Bay – as well as a Mercedes that was being driven by a 27-year-old woman.The men, aged 31 and 40, were assisted by a medical team and taken to Mater Dei Hospital by an ambulance. The 40-year-old man was later certified to have sustained serious injuries while the other suffered slight injuries.Magistrate Dr Joe Mifsud LL.D was informed about the case and appointed an inquiry while the Police are investigating the case.",2024-12-22,2024-12-22,22/12/2024 09:30,TRUE,Salini Street,Naxxar,1,Slight,Motorbike,40,M
68,Naxxar traffic accident,"Today, at around 0930hrs, the Police were informed of a traffic accident in Salini Street, Naxxar.Preliminary investigations by the Police showed that the accident occurred between three motorcycles – an Aprilia that was being driven by a 31-year-old man from Qormi, a Honda that was being driven by a 40-year-old man from Mqabba and a Yamaha that was being driven by a 29-year-old man from St Paul’s Bay – as well as a Mercedes that was being driven by a 27-year-old woman.The men, aged 31 and 40, were assisted by a medical team and taken to Mater Dei Hospital by an ambulance. The 40-year-old man was later certified to have sustained serious injuries while the other suffered slight injuries.Magistrate Dr Joe Mifsud LL.D was informed about the case and appointed an inquiry while the Police are investigating the case.",2024-12-22,2024-12-22,22/12/2024 09:30,TRUE,Salini Street,Naxxar,0,not injured,Motorbike,29,M
68,Naxxar traffic accident,"Today, at around 0930hrs, the Police were informed of a traffic accident in Salini Street, Naxxar.Preliminary investigations by the Police showed that the accident occurred between three motorcycles – an Aprilia that was being driven by a 31-year-old man from Qormi, a Honda that was being driven by a 40-year-old man from Mqabba and a Yamaha that was being driven by a 29-year-old man from St Paul’s Bay – as well as a Mercedes that was being driven by a 27-year-old woman.The men, aged 31 and 40, were assisted by a medical team and taken to Mater Dei Hospital by an ambulance. The 40-year-old man was later certified to have sustained serious injuries while the other suffered slight injuries.Magistrate Dr Joe Mifsud LL.D was informed about the case and appointed an inquiry while the Police are investigating the case.",2024-12-22,2024-12-22,22/12/2024 09:30,TRUE,Salini Street,Naxxar,0,not injured,Car,27,F
69,Woman grievously injured in traffic accident,"A 74-year-old woman who lives in Gżira, at around 0930hrs, was taken to Mater Dei Hospital because she was injured in a traffic accident in Triq Tas-Sliema, Gżira.Preliminary investigations showed that the victim was hit by a Toyota Tercel, which was being driven by a 76-year-old man residing in San Ġwann.The woman was assisted by a medical team, taken to hospital by ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",2025-07-23,2025-07-23,23/07/2025 09:30,TRUE,Triq Tas-Sliema,Gżira,1,Grievious,Car,76,M
70,Traffic accident in Tarxien,"Early this morning, at around 0430 hrs, the Police were informed of a traffic accident in Triq San Anard, Tarxien.Preliminary investigations showed that a 40-year-old man from Tarxien lost control of his Kawasaki motorcycle and overturned. A 33-year-old Latvian woman who resides in Marsascala was also on the bike.A medical team was called on site and an ambulance took the two persons to Mater Dei Hospital, where the man was certified to have sustained grievous injuries while the woman was certified to have sustained serious injuries.Magistrate Dr Ian Farrugia LL.D was informed of the case and appointed an inquiry while the Police are carrying out investigations.",2025-07-24,2025-07-24,24/07/2025 04:30,TRUE,Triq San Anard,Tarxien,1,Grievious,Motorbike,40,M
70,Traffic accident in Tarxien,"Early this morning, at around 0430 hrs, the Police were informed of a traffic accident in Triq San Anard, Tarxien.Preliminary investigations showed that a 40-year-old man from Tarxien lost control of his Kawasaki motorcycle and overturned. A 33-year-old Latvian woman who resides in Marsascala was also on the bike.A medical team was called on site and an ambulance took the two persons to Mater Dei Hospital, where the man was certified to have sustained grievous injuries while the woman was certified to have sustained serious injuries.Magistrate Dr Ian Farrugia LL.D was informed of the case and appointed an inquiry while the Police are carrying out investigations.",2025-07-24,2025-07-24,24/07/2025 04:30,TRUE,Triq San Anard,Tarxien,1,Serious,Motorbike,40,M
71,Collision between car and motorcycle in Mġarr,"On Friday the 2nd of May, at around half past three in the afternoon (1530 hrs), the Police were informed of a traffic accident in Triq L-Imġarr, Mġarr.Preliminary investigations showed that a collision occurred between a Toyota Starlet driven by a 54-year-old man from Mosta and a Honda motorcycle driven by a 63-year-old man from Għarb, Gozo.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained serious injuries.Magistrate Dr Ian Farrugia LL.D was informed of the case and appointed an inquiry. Police investigations into the accident are ongoing.",2025-05-06,2025-05-06,02/05/2025 15:30,TRUE,Triq L-Imġarr,Mġarr,0,not injured,Car,54,M
71,Collision between car and motorcycle in Mġarr,"On Friday the 2nd of May, at around half past three in the afternoon (1530 hrs), the Police were informed of a traffic accident in Triq L-Imġarr, Mġarr.Preliminary investigations showed that a collision occurred between a Toyota Starlet driven by a 54-year-old man from Mosta and a Honda motorcycle driven by a 63-year-old man from Għarb, Gozo.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained serious injuries.Magistrate Dr Ian Farrugia LL.D was informed of the case and appointed an inquiry. Police investigations into the accident are ongoing.",2025-05-06,2025-05-06,02/05/2025 15:30,TRUE,Triq L-Imġarr,Mġarr,1,Serious,Motorbike,63,M
72,Traffic accident in Siggiewi,"Today, at around 1100hrs, the Police were informed of a traffic accident in Triq il-Kilpa, Siġġiewi.Preliminary investigations showed that a 50-year-old man from Mosta lost control of his bike and crashed into a Toyota Vitz that was being driven by a 55-year-old man from Siggiewi.The cyclist was assisted by a medical team and taken to Mater Dei Hospital by an ambulance. He was later certified to have sustained grievous injuries.The Police are investigating the case.",2025-02-16,2025-02-16,16/02/2025 11:00,TRUE,Triq il-Kilpa,Siġġiewi,1,Grievious,Bicycle,50,M
72,Traffic accident in Siggiewi,"Today, at around 1100hrs, the Police were informed of a traffic accident in Triq il-Kilpa, Siġġiewi.Preliminary investigations showed that a 50-year-old man from Mosta lost control of his bike and crashed into a Toyota Vitz that was being driven by a 55-year-old man from Siggiewi.The cyclist was assisted by a medical team and taken to Mater Dei Hospital by an ambulance. He was later certified to have sustained grievous injuries.The Police are investigating the case.",2025-02-16,2025-02-16,16/02/2025 11:00,TRUE,Triq il-Kilpa,Siġġiewi,0,not injured,Car,55,M
73,Żejtun traffic accident,"Today, at around 1130 hrs, the Police were informed of a traffic accident in Triq Alfredo Cachia Zammit, Żejtun.Preliminary investigations showed that a collision occurred between a Skoda Fabia that was being driven by a 58-year-old woman from Zabbar and a Yamaha T115 motorcycle that was being driven by a 66-year-old man from Cospicua. A 56-year-old woman from Cospicua was also on the bike.The driver and the passenger were assisted by a medical team and taken to Mater Dei Hospital by an ambulance. They were later certified to have sustained grievous injuries.The Police are investigating the case.",2025-02-04,2025-02-04,04/02/2025 11:30,TRUE,Triq Alfredo Cachia Zammit,Żejtun,0,not injured,Car,58,F
73,Żejtun traffic accident,"Today, at around 1130 hrs, the Police were informed of a traffic accident in Triq Alfredo Cachia Zammit, Żejtun.Preliminary investigations showed that a collision occurred between a Skoda Fabia that was being driven by a 58-year-old woman from Zabbar and a Yamaha T115 motorcycle that was being driven by a 66-year-old man from Cospicua. A 56-year-old woman from Cospicua was also on the bike.The driver and the passenger were assisted by a medical team and taken to Mater Dei Hospital by an ambulance. They were later certified to have sustained grievous injuries.The Police are investigating the case.",2025-02-04,2025-02-04,04/02/2025 11:30,TRUE,Triq Alfredo Cachia Zammit,Żejtun,2,Grievious,Motorbike,66,M
74,Man grievously injured in a traffic accident,"A 78-year-old man who lives in Siġġiewi, at around 0630 hrs, was taken to Mater Dei Hospital following a traffic accident in Triq Dun Manwel Zammit, Siġġiewi.Preliminary investigations showed that the man was hit by a Toyota Auris, that was being driven by a 24-year-old man who also lives in Siġġiewi.The man was assisted by a medical team, taken to hospital by an ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",2025-07-10,2025-07-10,10/07/2025 06:30,TRUE,Triq Dun Manwel Zammit,Siġġiewi,1,Grievious,Car,24,M
75,Traffic accident in Gzira,"Yesterday, at around 1815hrs, the police were informed of a traffic accident in Triq Ix-Xatt, Gzira.The Police went immediately on site and preliminary investigations showed that a collision had occurred between a moped Surron light Bee driven by a 24-year-old man residing in Tarxien and a Honda NSC110 motorcycle driven by a 35-year-old Libyan man residing in Zurrieq.A medical team was called on site and an ambulance took the two men to Mater Dei Hospital. Later, the motorcyclist was certified to have sustained grievous injuries while the other was certified to have suffered slight injuries.Police investigations are ongoing.",2025-09-05,2025-09-05,04/09/2025 18:15,TRUE,Triq Ix-Xatt,Gżira,1,Slight,Motorbike,24,M
75,Traffic accident in Gzira,"Yesterday, at around 1815hrs, the police were informed of a traffic accident in Triq Ix-Xatt, Gzira.The Police went immediately on site and preliminary investigations showed that a collision had occurred between a moped Surron light Bee driven by a 24-year-old man residing in Tarxien and a Honda NSC110 motorcycle driven by a 35-year-old Libyan man residing in Zurrieq.A medical team was called on site and an ambulance took the two men to Mater Dei Hospital. Later, the motorcyclist was certified to have sustained grievous injuries while the other was certified to have suffered slight injuries.Police investigations are ongoing.",2025-09-05,2025-09-05,04/09/2025 18:15,TRUE,Triq Ix-Xatt,Gżira,1,Grievious,Motorbike,35,M
76,Two-car accident in Birżebbuġa,"Yesterday, at about 1745hrs, the Police were informed of a traffic accident in Birżebbuġa Road, Birżebbuġa.Preliminary investigations found that a collision occurred between a Smart driven by a 41-year-old man from Gudja and a Toyota Passo driven by a 36-year-old woman from Żabbar.A medical team was called on site and an ambulance took the man to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",2025-04-14,2025-04-14,13/04/2025 17:45,TRUE,Birżebbuġa Road,Birżebbuġa,1,Grievious,Car,41,M
76,Two-car accident in Birżebbuġa,"Yesterday, at about 1745hrs, the Police were informed of a traffic accident in Birżebbuġa Road, Birżebbuġa.Preliminary investigations found that a collision occurred between a Smart driven by a 41-year-old man from Gudja and a Toyota Passo driven by a 36-year-old woman from Żabbar.A medical team was called on site and an ambulance took the man to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",2025-04-14,2025-04-14,13/04/2025 17:45,TRUE,Birżebbuġa Road,Birżebbuġa,0,not injured,Car,36,F
77,Motorcycle accident,"A 65-year-old man, a resident of Mellieħa, was taken to Mater Dei Hospital at about 1015 hrs after he was injured in an accident in Salina Road, Naxxar.Preliminary investigations showed that the man was riding a Honda motorcycle, lost control, crashed into a pavement and fell off.He was assisted by a medical team, taken to hospital by an ambulance and certified thathe was grievously injured.Police investigations are ongoing.",2025-07-24,2025-07-24,24/07/2025 10:15,TRUE,Salina Road,Naxxar,1,Grievious,Motorbike,65,M
78,Traffic accident in Ħamrun,"A 62-year-old man and residing in Sliema, at around 0945hrs, was taken to Mater Dei Hospital because he was injured in a traffic accident in St Joseph High Road, Ħamrun.Preliminary investigations showed that a collision occurred between a Renault Captur driven by a 54-year-old woman residing in Birzebbuġa and a Lemoto AURA motorcycle driven by the victim.He was assisted by a medical team, taken to hospital by ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",2025-05-12,2025-05-15,12/05/2025 09:45,TRUE,St Joseph High Road,Ħamrun,0,not injured,Car,54,F
78,Traffic accident in Ħamrun,"A 62-year-old man and residing in Sliema, at around 0945hrs, was taken to Mater Dei Hospital because he was injured in a traffic accident in St Joseph High Road, Ħamrun.Preliminary investigations showed that a collision occurred between a Renault Captur driven by a 54-year-old woman residing in Birzebbuġa and a Lemoto AURA motorcycle driven by the victim.He was assisted by a medical team, taken to hospital by ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",2025-05-12,2025-05-15,12/05/2025 09:45,TRUE,St Joseph High Road,Ħamrun,1,Grievious,Motorbike,62,M
79,Man grievously injured in a traffic accident,"Yesterday, at around 1900 hrs, the Police were informed of a traffic accident in Triq il-Palma, Paola.Preliminary investigations showed that a 68-year-old man, a resident of Paola, was hit by a Renault Clio that was being driven by a 44-year-old man, also a resident of Paola.The victim was assisted by a medical team and taken to Mater Dei Hospital by an ambulance. He was later certified to have sustained grievous injuries.The Police are investigating the case",2025-02-04,2025-02-04,03/02/2025 19:00,TRUE,Triq il-Palma,Paola,1,Grievious,Car,44,M
80,Persons injured in separate traffic accidents,"Two men were taken to Mater Dei Hospital after being injured in two separate traffic accidents earlier today.The first accident occurred at around 0745hrs, in Triq Anton Cassar, Marsa. Preliminary investigations showed that a collision occurred between a Suzuki motorcycle driven by a 21-year-old man residing in Fgura and a Toyota Vitz driven by a 21-year-old woman residing in Qormi.The second incident happened at around 0800hrs, in Triq Tal-Barrani, Żejtun. Preliminary investigations showed that a 30-year-old Italian man, who lives in Għaxaq, was riding a Yamaha motorcycle, lost control and fell.A medical team assisted in both accidents and the two motorcyclists were taken to hospital by ambulance for medical treatment, where they were certified to have sustained grievous injuries.Police investigations are ongoing.",2025-01-15,2025-01-15,15/01/2025 07:45,TRUE,Triq Anton Cassar,Marsa,1,Grievious,Motorbike,21,M
