article_id,og_title,og_content,og_date_published,og_created_at,accident_datetime,is_applicable_accident,street,city,number_injured,accident_severity,vehicle_type,driver_age,driver_gender
489475,Former president George Abela and his wife discharged from hospital,"Former president George Abela and his wife Margaret, who suffered serious injuries following a traffic accident a week ago, have been discharged from hospital. The couple, who are also the parents of Prime Minister Robert Abela, were discharged late last week and are now “recovering slowly at home”, a spokesperson for the Department of Information said. They were amongst others injured in a head-on collision between a Toyota Corolla and an Audi Q3 on July 27 at 3.30 pm on Triq Hompesh, the busy Fgura road leading to Żabbar. A 71-year-old woman from Żabbar involved in the collision was pronounced dead shortly after the incident. Her 23-year-old daughter was also in a critical condition but has since been discharged. Besides George and Margaret Abela, three others were in the Audi: a 42-year-old woman and two boys aged 14 and 11. George Abela, 77, served as president of Malta from 2009 to 2014. Before that he was a senior figure in the Labour Party, serving for a time as deputy leader. He was also a candidate for the role of party leader in 2008. The week between July 23 and 29 was the deadliest week on Malta’s roads in at least 25 years, with multiple fatalities reported.",04/08/2025,2025-08-05 07:42:07.365511+00,27/07/2025 15:30,TRUE,Triq Hompesh,Fgura,2,Fatal,car,23,F
489475,Former president George Abela and his wife discharged from hospital,"Former president George Abela and his wife Margaret, who suffered serious injuries following a traffic accident a week ago, have been discharged from hospital. The couple, who are also the parents of Prime Minister Robert Abela, were discharged late last week and are now “recovering slowly at home”, a spokesperson for the Department of Information said. They were amongst others injured in a head-on collision between a Toyota Corolla and an Audi Q3 on July 27 at 3.30 pm on Triq Hompesh, the busy Fgura road leading to Żabbar. A 71-year-old woman from Żabbar involved in the collision was pronounced dead shortly after the incident. Her 23-year-old daughter was also in a critical condition but has since been discharged. Besides George and Margaret Abela, three others were in the Audi: a 42-year-old woman and two boys aged 14 and 11. George Abela, 77, served as president of Malta from 2009 to 2014. Before that he was a senior figure in the Labour Party, serving for a time as deputy leader. He was also a candidate for the role of party leader in 2008. The week between July 23 and 29 was the deadliest week on Malta’s roads in at least 25 years, with multiple fatalities reported.",04/08/2025,2025-08-05 07:42:07.365511+00,27/07/2025 15:30,TRUE,Triq Hompesh,Fgura,2,Fatal,car,71,F
489580,St Paul’s Bay saw the most traffic accidents last quarter – NSO,"St Paul’s Bay was the locality with the highest number of road traffic accidents from April to June, according to figures released Tuesday. The locality saw some 240 accidents, followed by Birkirkara and Qormi, which saw 226 and 210 cases respectively, the National Statistics Office (NSO) said. Nationwide, there were more than 4,000 traffic accidents in the second quarter of the year, a reduction of nine per cent compared to the same period the year before. With one third of accidents, some 1,366 cases, the Northern Harbour District – comprising localities such as Sliema, St Julian’s, Birkirkara and Qormi – was the most accident-prone. There were five fatalities from traffic incidents in the second quarter of the year, all in June, while 108 people were left grievously injured, including 73 drivers, 13 passengers and 22 others, such as pedestrians and cyclists.  Thursdays were the worst for road traffic casualties, amounting to 58, while Tuesdays were the worst for accidents overall, seeing some 645 cases, or 16% of the total. Motorists were most likely to have accidents in the mornings between the hours of 9am and midday, when there were more 884 cases, while 3am to 6am was the safest time to be on the roads, accounting for just 33 incidents. Some 13 cyclists were involved in traffic accidents, one fatally. Three suffered grievous injuries and nine suffered slight injuries. So far this year, 17 people have died on Malta’s roads. Six died in July, five were killed in June, one in May, one in April, one in February and three in January. In 2022, Malta’s deadliest year on record, 14 had died by August 1. By the end of that year, 26 people were killed on the road.",05/08/2025,2025-08-05 13:45:01.306289+00,05/08/2025 0:00,FALSE,,,,Grievious,,,
489370,Two people left with serious injuries in separate traffic accidents,"Two people were left with serious injuries in separate traffic accidents on Monday. The first incident occurred at around 3.30pm on Aldo Moro Street in Marsa, when a Kymco motorcycle ridden by a 67-year-old man from Tarxien and a BMW I3 car driven by a 79-year-old Sliema woman were involved in a collision. The man was treated at the scene before being taken to Mater Dei Hospital. The second incident took place at around 5pm on Triq il-Mosta in Lija, when a collision occurred between a Mercedes A180 driven by a 28-year-old man from Birkirkara and a Renault Megane driven by a 36-year-old Naxxar woman. The 28-year-old was treated at the scene and taken to Mater Dei. Both hospitalised motorists were certified as suffering from serious injuries. Police investigations are ongoing.",05/08/2025,2025-08-05 07:41:45.283248+00,04/08/2025 17:00,TRUE,Triq il-Mosta,Lija,1,Serious,car,28,M
489370,Two people left with serious injuries in separate traffic accidents,"Two people were left with serious injuries in separate traffic accidents on Monday. The first incident occurred at around 3.30pm on Aldo Moro Street in Marsa, when a Kymco motorcycle ridden by a 67-year-old man from Tarxien and a BMW I3 car driven by a 79-year-old Sliema woman were involved in a collision. The man was treated at the scene before being taken to Mater Dei Hospital. The second incident took place at around 5pm on Triq il-Mosta in Lija, when a collision occurred between a Mercedes A180 driven by a 28-year-old man from Birkirkara and a Renault Megane driven by a 36-year-old Naxxar woman. The 28-year-old was treated at the scene and taken to Mater Dei. Both hospitalised motorists were certified as suffering from serious injuries. Police investigations are ongoing.",05/08/2025,2025-08-05 07:41:45.283248+00,04/08/2025 17:00,TRUE,Triq il-Mosta,Lija,1,Serious,car,36,F
489720,Three people seriously injured in two traffic accidents,"Three people were taken to hospital yesterday with serious injuries following traffic accidents in Naxxar and Żabbar. The first accident occurred at around 11.30 am, when a Nooma Bravo GLE motorbike driven by a 48-year-old Bulgarian resident of St. Paul’s Bay was involved in a collision with a Hyundai I10 driven by a 60-year-old Spaniard on Triq is-Salina in Naxxar. The second accident took place around an hour later, when a Fiat Scudo driven by a 23-year-old man from Kirkop and a Honda NSS motorbike driven by a 45-year-old man from Żabbar, with an eight-year-old boy riding as passenger, collided. All those involved were treated at the scene, with both motorcycle riders and the eight-year-old passenger taken to Mater Dei Hospital, where their injuries were certified as serious. Police investigations are ongoing.",07/08/2025,2025-08-07 07:07:11.91913+00,06/08/2025 12:30,TRUE,Triq Bormla,Naxxar,1,serious,Motorbike,45,M
489728,Eight-year-old and two motorcyclists seriously injured in two traffic accidents,"Two motorcycle drivers and an eight-year-old boy were taken to hospital yesterday with serious injuries following traffic accidents in Naxxar and Żabbar. The first accident occurred at around 11.30 am, when a Nooma Bravo GLE motorbike driven by a 48-year-old Bulgarian resident of St. Paul’s Bay was involved in a collision with a Hyundai I10 driven by a 60-year-old Spaniard on Triq is-Salina in Naxxar. The second accident took place around an hour later on Triq Bormla in Żabbar, when a Fiat Scudo driven by a 23-year-old man from Kirkop and a Honda NSS motorbike driven by a 45-year-old man from Żabbar, with an eight-year-old boy riding as passenger, collided. All those involved were treated at the scene, with both motorcycle drivers and the eight-year-old boy taken to Mater Dei Hospital, where their injuries were certified as serious. Police investigations are ongoing.",07/08/2025,2025-08-07 08:07:23.746151+00,06/08/2025 11:30,TRUE,Triq is-Salin,Naxxar,0,serious,Motorbike,48,M
489728,Eight-year-old and two motorcyclists seriously injured in two traffic accidents,"Two motorcycle drivers and an eight-year-old boy were taken to hospital yesterday with serious injuries following traffic accidents in Naxxar and Żabbar. The first accident occurred at around 11.30 am, when a Nooma Bravo GLE motorbike driven by a 48-year-old Bulgarian resident of St. Paul’s Bay was involved in a collision with a Hyundai I10 driven by a 60-year-old Spaniard on Triq is-Salina in Naxxar. The second accident took place around an hour later on Triq Bormla in Żabbar, when a Fiat Scudo driven by a 23-year-old man from Kirkop and a Honda NSS motorbike driven by a 45-year-old man from Żabbar, with an eight-year-old boy riding as passenger, collided. All those involved were treated at the scene, with both motorcycle drivers and the eight-year-old boy taken to Mater Dei Hospital, where their injuries were certified as serious. Police investigations are ongoing.",07/08/2025,2025-08-07 08:07:23.746151+00,06/08/2025 11:30,TRUE,Triq is-Salin,Naxxar,0,serious,car,60,M
489728.5,Eight-year-old and two motorcyclists seriously injured in two traffic accidents,"Two motorcycle drivers and an eight-year-old boy were taken to hospital yesterday with serious injuries following traffic accidents in Naxxar and Żabbar. The first accident occurred at around 11.30 am, when a Nooma Bravo GLE motorbike driven by a 48-year-old Bulgarian resident of St. Paul’s Bay was involved in a collision with a Hyundai I10 driven by a 60-year-old Spaniard on Triq is-Salina in Naxxar. The second accident took place around an hour later on Triq Bormla in Żabbar, when a Fiat Scudo driven by a 23-year-old man from Kirkop and a Honda NSS motorbike driven by a 45-year-old man from Żabbar, with an eight-year-old boy riding as passenger, collided. All those involved were treated at the scene, with both motorcycle drivers and the eight-year-old boy taken to Mater Dei Hospital, where their injuries were certified as serious. Police investigations are ongoing.",07/08/2025,2025-08-07 08:07:23.746151+00,06/08/2025 12:30,TRUE,Triq Bormla,Naxxar,1,serious,Motorbike,45,M
489728.5,Eight-year-old and two motorcyclists seriously injured in two traffic accidents,"Two motorcycle drivers and an eight-year-old boy were taken to hospital yesterday with serious injuries following traffic accidents in Naxxar and Żabbar. The first accident occurred at around 11.30 am, when a Nooma Bravo GLE motorbike driven by a 48-year-old Bulgarian resident of St. Paul’s Bay was involved in a collision with a Hyundai I10 driven by a 60-year-old Spaniard on Triq is-Salina in Naxxar. The second accident took place around an hour later on Triq Bormla in Żabbar, when a Fiat Scudo driven by a 23-year-old man from Kirkop and a Honda NSS motorbike driven by a 45-year-old man from Żabbar, with an eight-year-old boy riding as passenger, collided. All those involved were treated at the scene, with both motorcycle drivers and the eight-year-old boy taken to Mater Dei Hospital, where their injuries were certified as serious. Police investigations are ongoing.",07/08/2025,2025-08-07 08:07:23.746151+00,06/08/2025 12:30,TRUE,Triq Bormla,Naxxar,1,serious,car,23,M
489733,Cab ploughs into hairdresser's salon in Santa Venera,"Updated 9.56am A taxi crashed into a hairdresser's salon in Santa Venera on Thursday morning. The car, a Y-plate vehicle, ploughed into Marica's Salon on Cannon Road at around 8am, with police and Civil Protection Department officers on the scene shortly after. A visit to the site showed the car almost completely inside the salon after smashing through the glass at the front of the business. Nobody is believed to have been inside the salon at the time. The driver of the vehicle is believed to have been taken to hospital after sustaining injuries in the crash. The salon describes itself as being in Santa Venera, and is located on the border between the locality and Ħamrun. More to follow.",07/08/2025,2025-08-07 08:07:24.659726+00,07/08/2025 8:00,TRUE,Cannon Road,Santa Venera,1,Serious,car,none,none
490010,Woman in hospital after overturning car in San Ġwann valley,"A 25-year-old woman was taken to hospital on Saturday morning after she overturned her car while driving through the San Ġwann valley. The woman, who lives in Swieqi, was driving a Volkswagen Polo on Triq il-Pellikan at around 7.30am when she lost control of the vehicle and overturned it. She was extracted from the vehicle and taken to hospital by ambulance for treatment. No information about her medical condition was available at the time of writing, but a police spokesperson said her injuries were not critical. The road was temporarily closed to traffic while officers cleared the scene.",09/08/2025,2025-08-11 08:21:55.222978+00,09/08/2025 7:30,TRUE,Triq il-Pellikan,San Ġwann,1,slight,car,25,F
489990,Companies rally to help Sta Venera hair salon after car crash,"A number of companies have offered to help the owner of a Santa Venera hair salon to clear up the wreckage and debris for free after a car smashed through the shop’s glass doors. The salon was extensively damaged on Thursday morning after a Y-plate cab ploughed into the salon’s glass doors at speed, smashing through furniture and stopping just in front of the reception desk. CCTV footage showed the accident left shattered glass, broken furniture and other debris. On Friday, JA Transport left a message on popular Facebook group Are You Being Served to reach out to the owner of Marica’s Salon offering the company’s services for free, saying they were available to help her “get back on her feet as quickly as possible”. Maverick Baldacchino, the hair salon owner’s son, replied: “May there be more people like you in the world”. Other companies quickly followed JA Transport’s initiative. JG Cleaning Services offered their help for free while Bieb u Għatba turnkey project management company said “let us know how we can give you a helping hand”. Amai beauty salon offered the hairdresser a work station.  The companies’ “heartwarming” offer for help was met with a considerable response with many commenting on the “positive and amazing gesture” and remarking that “there are not many people of goodwill left like you”. The salon on Canon Road was empty at the time of the accident and the owner, Marica Baldacchino, happened to be out feeding stray cats. The driver, a 42-year-old man from Somalia who resides in St Paul's Bay sustained slight injuries. In a social media post, the hairdresser's son Maverick wrote the salon would be open for business as usual on Friday, the morning after the accident, despite the damage sustained to the outlet.",09/08/2025,2025-08-11 08:21:49.269986+00,07/08/2025 0:00,TRUE,Canon Road,Santa Venera,1,Serious,car,42,M
489878,Hit-and-run victim named as food courier father-of-three Khim Bahadur Pun,"Updated 5.42pm with doctors' call road safety action The 42-year-old motorcyclist who was killed in a horrific hit-and-run in Birkirkara early on Sunday morning has been named as Khim Bahadur Pun from Nepal. A father of three young children, Pun moved to Malta three years ago and was working as a food courier. He is the 18th person to have died on Malta's roads this year.  Police said the 42-year-old victim, who was residing in Birkirkara, died after a Maserati Levante crashed into the Kymco motorbike he was driving.  Following the impact, the Maserati crashed into three parked vehicles and the three people inside it fled on foot. The 17-year-old driver and his father have been arrested. In a Facebook post, the Non-Resident Nepali Association (NRNA) said they were shocked by the news of Pun's death, all due to an unfortunate road accident.   These, the NGO said, are not radical proposals - they are basic safety measures used successfully worldwide. ""The father who died today, and the 17 others before him this year, deserves justice through action. Their families deserve a guarantee that no stone is left unturned so that no other family will endure this preventable heartbreak,"" the doctors said.",10/08/2025,2025-08-11 08:21:26.462474+00,10/08/2025 5:20,TRUE,Triq Salvu Psaila,Birkirkara,1,Fatal,Motorbike,42,M
489878,Hit-and-run victim named as food courier father-of-three Khim Bahadur Pun,"Updated 5.42pm with doctors' call road safety action The 42-year-old motorcyclist who was killed in a horrific hit-and-run in Birkirkara early on Sunday morning has been named as Khim Bahadur Pun from Nepal. A father of three young children, Pun moved to Malta three years ago and was working as a food courier. He is the 18th person to have died on Malta's roads this year.  Police said the 42-year-old victim, who was residing in Birkirkara, died after a Maserati Levante crashed into the Kymco motorbike he was driving.  Following the impact, the Maserati crashed into three parked vehicles and the three people inside it fled on foot. The 17-year-old driver and his father have been arrested. In a Facebook post, the Non-Resident Nepali Association (NRNA) said they were shocked by the news of Pun's death, all due to an unfortunate road accident.   These, the NGO said, are not radical proposals - they are basic safety measures used successfully worldwide. ""The father who died today, and the 17 others before him this year, deserves justice through action. Their families deserve a guarantee that no stone is left unturned so that no other family will endure this preventable heartbreak,"" the doctors said.",10/08/2025,2025-08-11 08:21:26.462474+00,10/08/2025 5:20,TRUE,Triq Salvu Psaila,Birkirkara,0,Fatal,Car,17,none
489889,"17-year-old arrested over fatal hit-and-run, hours after fleeing scene","Updated 12.30pm with more details Police have arrested an underage driver believed to have been behind the wheel of a car that killed a 42-year-old motorcyclist in a horrific hit-and-run in Birkirkara early on Sunday.  The driver, a 17-year-old boy, and an 18-year-old passenger, both from Qormi, were arrested hours after the accident, after fleeing the scene on foot.  Initial investigations suggest a Maserati Levante crashed into a Kymco motorbike driven by the victim, a 42-year-old Nepalese man, residing in Birkirkara. The incident happened at 5.20am on Triq Salvu Psaila.  Following the impact, the car crashed into three parked vehicles.  The victim was pronounced dead at the scene of the accident, while the 17-year-old car driver and two passengers left the scene.  One of the passengers, an 18-year-old girl from Mosta, was found a short distance away from the accident and was arrested. She was taken to Mater Dei Hospital, and was later certified to be suffering grievous injuries. It is not yet known if the driver and the other passenger sustained any injuries.  The Maserati is owned by the driver's father, who was also arrested by the police.",10/08/2025,2025-08-11 08:21:29.241902+00,10/08/2025 5:20,TRUE,Triq Salvu Psaila,Birkirkara,0,Fatal,Car,17,M
489889,"17-year-old arrested over fatal hit-and-run, hours after fleeing scene","Updated 12.30pm with more details Police have arrested an underage driver believed to have been behind the wheel of a car that killed a 42-year-old motorcyclist in a horrific hit-and-run in Birkirkara early on Sunday.  The driver, a 17-year-old boy, and an 18-year-old passenger, both from Qormi, were arrested hours after the accident, after fleeing the scene on foot.  Initial investigations suggest a Maserati Levante crashed into a Kymco motorbike driven by the victim, a 42-year-old Nepalese man, residing in Birkirkara. The incident happened at 5.20am on Triq Salvu Psaila.  Following the impact, the car crashed into three parked vehicles.  The victim was pronounced dead at the scene of the accident, while the 17-year-old car driver and two passengers left the scene.  One of the passengers, an 18-year-old girl from Mosta, was found a short distance away from the accident and was arrested. She was taken to Mater Dei Hospital, and was later certified to be suffering grievous injuries. It is not yet known if the driver and the other passenger sustained any injuries.  The Maserati is owned by the driver's father, who was also arrested by the police.",10/08/2025,2025-08-11 08:21:29.241902+00,10/08/2025 5:20,TRUE,Triq Salvu Psaila,Birkirkara,1,Fatal,Motorbike,42,M
489884,Pedestrian injured in Floriana,"A 72-year-old pedestrian was seriously injured when he was hit by a car on National Road, Floriana. The police said the accident happened at 9am on Sunday when the elderly man was hit by a Peugeot Partner van that was being driven by a 78-year-old man from Birżebbuġa. The victim was hospitalised. The police are investigating.",10/08/2025,2025-08-11 08:21:28.428073+00,10/08/2025 9:00,TRUE,Triq Nazzjonali,Floriana,0,Serious,Van,78,M
489884,Pedestrian injured in Floriana,"A 72-year-old pedestrian was seriously injured when he was hit by a car on National Road, Floriana. The police said the accident happened at 9am on Sunday when the elderly man was hit by a Peugeot Partner van that was being driven by a 78-year-old man from Birżebbuġa. The victim was hospitalised. The police are investigating.",10/08/2025,2025-08-11 08:21:28.428073+00,10/08/2025 9:00,TRUE,Triq Nazzjonali,Floriana,1,Serious,Pedestrian,72,M
490008,"Driver was drunk when cab crashed into hairdresser's salon, court told","The motorist who was behind the wheel of a cab that crashed into a hairdresser's shop on Thursday morning was drunk, a court heard during his arraignment on Sunday. Police Inspector Nathan Bugeja told Magistrate Gianella Camilleri Busuttil that the motorist, 42-year-old Somali Abdi Salaan Mahammad Abditon, suffered slight injuries when he lost control of the car and crashed into the salon on Cannon Road, Sta Venera. A breathalyser test in hospital showed an alcohol level of over 100 when he should not have had any alcoholic drink, being a cab driver.  No one was injured in the incident, which happened at about 8am and was recorded on CCTV.  The hairdresser avoided injury because she happened to be outside feeding cats. The defence requested bail, with the legal aid lawyer arguing that his client had not had any previous court cases and did not know the witnesses. The prosecution opposed the request, pointing out that this was a serious case, and the accused had told the police that he wished to speak to the shop's owner. Bail was denied.",10/08/2025,2025-08-11 08:21:54.427386+00,07/08/2025 8:00,TRUE,Cannon Road,Sta Venera,0,not injured,car,42,M
490101,"Fundraiser for hit-and-run victim hits over €11,000 in less than 24 hours","A fundraiser for a food courier killed in a hit-and-run on Sunday has raised over €11,000 in less than 24 hours. Khim Bahadur Pun, 42, from Nepal, was carrying his Wolt delivery bag when his motorcycle was hit in  Birkirkara at 5.25am. An underage driver, who was arrested after fleeing the scene, is to be arraigned on Monday in connection with the crash.  The Non-Resident Nepali Association (NRNA) said there had been ""huge support"" for a fundraiser it set up to help the father-of-three's family and to cover the funeral costs in Nepal.   Khanal described the Nepalese community as ""one big family"", and said the loss of Pun had deeply affected them all. He said he was deeply moved and grateful to see such ""overwhelming"" support for Pun. ""This generosity not only reflects the kindness and compassion of people here in Malta and beyond, but also gives strength and hope to Khim's family during this incredibly difficult time. It's a powerful reminder that humanity transcends borders, and when we come together, we can truly make a difference."" A 17-year-old from Qormi, is due to be taken to court on Monday afternoon.  The motorist was driving his father's Maserati Levante when the crash happened at 5.20am in Psaila Street, Sta Venera. He was arrested several hours later, along with an 18-year-old passenger who also ran away from the scene.  A third passenger, an 18-year-old woman also from Qormi, was arrested minutes after the crash, close to the scene of the crash, having suffered injuries.",11/08/2025,2025-08-11 10:24:10.927784+00,10/08/2025 5:20,TRUE,Psaila Street,Sta Venera,1,Fatal,Motorbike,42,M
490101,"Fundraiser for hit-and-run victim hits over €11,000 in less than 24 hours","A fundraiser for a food courier killed in a hit-and-run on Sunday has raised over €11,000 in less than 24 hours. Khim Bahadur Pun, 42, from Nepal, was carrying his Wolt delivery bag when his motorcycle was hit in  Birkirkara at 5.25am. An underage driver, who was arrested after fleeing the scene, is to be arraigned on Monday in connection with the crash.  The Non-Resident Nepali Association (NRNA) said there had been ""huge support"" for a fundraiser it set up to help the father-of-three's family and to cover the funeral costs in Nepal.   Khanal described the Nepalese community as ""one big family"", and said the loss of Pun had deeply affected them all. He said he was deeply moved and grateful to see such ""overwhelming"" support for Pun. ""This generosity not only reflects the kindness and compassion of people here in Malta and beyond, but also gives strength and hope to Khim's family during this incredibly difficult time. It's a powerful reminder that humanity transcends borders, and when we come together, we can truly make a difference."" A 17-year-old from Qormi, is due to be taken to court on Monday afternoon.  The motorist was driving his father's Maserati Levante when the crash happened at 5.20am in Psaila Street, Sta Venera. He was arrested several hours later, along with an 18-year-old passenger who also ran away from the scene.  A third passenger, an 18-year-old woman also from Qormi, was arrested minutes after the crash, close to the scene of the crash, having suffered injuries.",11/08/2025,2025-08-11 10:24:10.927784+00,10/08/2025 5:20,TRUE,Psaila Street,Sta Venera,0,Fatal,Car,17,none
490073,Underage driver set to be arraigned over Sunday's fatal crash,"A motorist who hit and killed a food courier before crashing into three parked cars is due to be taken to court at noon on Monday. He is expected to face charges of involuntary homicide, reckless driving leading to the death of the 42-year-old motorcyclist from Nepal, driving when he was too young to hold a driving licence, and running away from the scene of the crash. The young man was driving his father's Maserati Levante when the crash happened at 5.20am in Psaila Street, Sta Venera. He was arrested several hours later, along with an 18-year-old woman, a passenger who also ran away from the scene. A third young woman, also a passenger, was arrested minutes after the crash, close to the scene of the crash, having suffered injuries.",11/08/2025,2025-08-11 09:22:38.926716+00,10/08/2025 5:20,TRUE,Psaila Street,Sta Venera,1,Fatal,Car,17,M
490073,Underage driver set to be arraigned over Sunday's fatal crash,"A motorist who hit and killed a food courier before crashing into three parked cars is due to be taken to court at noon on Monday. He is expected to face charges of involuntary homicide, reckless driving leading to the death of the 42-year-old motorcyclist from Nepal, driving when he was too young to hold a driving licence, and running away from the scene of the crash. The young man was driving his father's Maserati Levante when the crash happened at 5.20am in Psaila Street, Sta Venera. He was arrested several hours later, along with an 18-year-old woman, a passenger who also ran away from the scene. A third young woman, also a passenger, was arrested minutes after the crash, close to the scene of the crash, having suffered injuries.",11/08/2025,2025-08-11 09:22:38.926716+00,10/08/2025 5:20,TRUE,Psaila Street,Sta Venera,0,Fatal,Motorbike,42,none
489993,Food courier injured in Mġarr accident,"A food courier was seriously injured when he lost control of his motorcycle and crashed at Mosta Road, Mġarr, late on Sunday. The police said the 33-year-old Indian national, a resident in San Ġwann fell off his motorcycle at about 7pm. He was given first aid by an ambulance crew and hospitalised in a serious condition.  It was the second serious incident involving a food courier on Sunday. Earlier in the day, a Nepalese courier died when his motorcycle was hit by a car driven by an underage motorist in Sta Venera.",11/08/2025,2025-08-11 08:21:50.184169+00,10/08/2025 19:00,TRUE,Mosta Road,Mġarr,1,Serious,Motorbike,33,M
490206,"2,963 fined for speeding, 554 for lacking road licence in July","A total of 2,963 drivers were slapped with a fine for speeding in July, LESA said.  In a Facebook post, LESA said that last month, a total of 4,966 contravention tickets were issued to motorists who failed to follow the highway code. It did not issue July 2024 figures for comparative purposes.  Motorists caught driving at up to 15km/h over the limit are handed a €34.94 fine. Those driving over 15km/per hour over the limit are slapped with a €69.88 fine.  Last said that 778 drivers were caught last month using their mobile phones while driving. They were each fined €200 and can end up having nine penalty points on their licence.   For bus and taxi drivers, as well as anyone else carrying passengers as part of their job, the fine was even steeper- €300.  554 found driving without a licence in a month Another 554 motorists were caught driving with no road licence, while another 349 were caught not wearing a seatbelt. Not wearing a seatbelt can land a driver with a €46.59 fine.  Another 322 contraventions were issued for drivers on no-entry roads.  The figures reflect a month in which six people died on Malta's roads, with the deadliest week in at least 25 years marked between July 23 and 29. Among the six victims was Mildred Azzopardi, a mother of four, who died at the scene on July 27, when a car ploughed into her car as she was placing items in the boot.  On Tuesday, a court heard how Chetcuti was five times over the alcohol limit.  Two other people died in separate traffic accidents, also on July 27. A motorcyclist died in an accident the previous day. On July 23, a 79-year-old woman from Mosta died after the Renault van she was a passenger in crashed with a Suzuki Swift car in Lija.",12/08/2025,2025-08-12 11:19:15.436228+00,27/07/2025 0:00,FALSE,none,none,0,Fatal,Car,none,none
490206,"2,963 fined for speeding, 554 for lacking road licence in July","A total of 2,963 drivers were slapped with a fine for speeding in July, LESA said.  In a Facebook post, LESA said that last month, a total of 4,966 contravention tickets were issued to motorists who failed to follow the highway code. It did not issue July 2024 figures for comparative purposes.  Motorists caught driving at up to 15km/h over the limit are handed a €34.94 fine. Those driving over 15km/per hour over the limit are slapped with a €69.88 fine.  Last said that 778 drivers were caught last month using their mobile phones while driving. They were each fined €200 and can end up having nine penalty points on their licence.   For bus and taxi drivers, as well as anyone else carrying passengers as part of their job, the fine was even steeper- €300.  554 found driving without a licence in a month Another 554 motorists were caught driving with no road licence, while another 349 were caught not wearing a seatbelt. Not wearing a seatbelt can land a driver with a €46.59 fine.  Another 322 contraventions were issued for drivers on no-entry roads.  The figures reflect a month in which six people died on Malta's roads, with the deadliest week in at least 25 years marked between July 23 and 29. Among the six victims was Mildred Azzopardi, a mother of four, who died at the scene on July 27, when a car ploughed into her car as she was placing items in the boot.  On Tuesday, a court heard how Chetcuti was five times over the alcohol limit.  Two other people died in separate traffic accidents, also on July 27. A motorcyclist died in an accident the previous day. On July 23, a 79-year-old woman from Mosta died after the Renault van she was a passenger in crashed with a Suzuki Swift car in Lija.",12/08/2025,2025-08-12 11:19:15.436228+00,27/07/2025 0:00,FALSE,none,none,0,Fatal,Car,none,F
490267,Man admits to driving without licence and insurance cover,"A man has pleaded guilty to driving a van without insurance and while his licence was suspended. Omar Alhamdoalgorsh, 27, was accused of driving without a licence and insurance cover, breaching bail conditions and recidivism. Alhamdoalgorsh was caught after being stopped by community police and Transport Malta officials carrying out traffic inspections on Triq Burmarrad in St Paul’s Bay, police inspector Warren Galea told a court Tuesday. The officers asked the accused for a licence and he said he did not have one. The sergeant contacted the Police’s control room and was informed that Alhamdoalgorsh’s licence was suspended until September 12. He was also informed that the man signs the bail book at Qawra Police Station. The man was arrested and arraigned in court on Tuesday afternoon. He confirmed he would plead guilty. While hearing submissions on punishment, the police inspector said this was the second time Alhamdoalgorsh was caught driving without a licence and the law was clear. The inspector said that while the man had adhered to his bail conditions, this incident led to a breach since he committed a crime while out on bail. Galea added that the man regretted having driven without a licence. Defence lawyer Noel Bianco said the man miscalculated and thought the suspension had elapsed and that he was clear to get back behind the wheel. He was also on his way to work when caught driving without a licence. The court fined him €5,500 and disqualified him from having a driving licence for 18 months, beginning after the current suspension elapses on September 12. The court ordered the forfeiture of €1,000 from his personal guarantee but did not revoke his bail. “In these circumstances, you should really be careful. With all these incidents around us caused by the lack of care for traffic regulations, you should really be careful,” Magistrate Jean Paul Grech warned the man before he left the courtroom. Police inspector Warren Galea prosecuted. Lawyer Noel Bianco assisted the accused.",12/08/2025,2025-08-12 16:28:52.188882+00,12/08/2025 0:00,FALSE,,,,,,,
