article_id,url,source_name,source_url,title,subtitle,author_name,publish_date,content,top_image_url,top_image_caption,created_at,tags,categories,is_road_accident,accident_time,accident_date,accident_datetime,time_confidence,accident_is_weekend,publication_delay_hours,time_of_day_category,is_holiday,is_event,is_school_holiday
494209,https://timesofmalta.com/article/motorcyclist-seriously-injured-bormla-crash.1116440,Times of Malta,https://timesofmalta.com,Motorcyclist seriously injured in Bormla crash,The accident took place on Thursday evening,Times of Malta,19/09/2025,"A motorcyclist was seriously injured after he was involved in a collision with a car in Bormla on Thursday evening.  A police statement said the accident happened on Triq San Ġwann t'Għuxa at 8.45pm, when a 54-year-old motorcyclist from Żabbar riding a Honda motorbike was involved in a collision with a Hyundai I30 driven by a 34-year-old man from Msida.  A medical team was called to the scene, and the motorcyclist was taken to Mater Dei Hospital via ambulance. He was later certified as having suffered serious The motorcyclist was seen by a medical team on site and later taken to Mater Dei Hospital, where he was certified suffering serious injuries.  Magistrate Monica Borg Galea is leading an inquiry, and police investigations into the accident are ongoing.",https://cdn-attachments.timesofmalta.com/fcfda4cfce16038ba5b08cb8cf12f93ce00541ab-1758262908-1b7e9388-1920x1280.jpg,The accident happened on Thursday evening. Photo: Malta Police Force,2025-09-19 07:08:39.218376+00,"{Accident,National,Police}",{},1,8.45pm,18/09/2025,18/09/2025 20:45,High,0,3.25,Evening (18:00-00:00),no,yes,no
494363,https://timesofmalta.com/article/motorcyclist-arrested-gozo-bike-theft-ends-crash.1116549,Times of Malta,https://timesofmalta.com,Motorcyclist arrested after Gozo bike theft ends in crash,"Suspect allegedly stole bike in Sannat before fleeing accident, other motorcyclist grievously injured",Times of Malta,20/09/2025,"A British man was arrested in Gozo on Saturday after allegedly stealing a motorbike in Sannat and later crashing it into another bike in Għarb, leaving one rider grievously injured. Police said the 30-year old suspect was riding a stolen Kymco motorbike when it was involved in a collision with a Honda motorbike driven by a 34-year old man from Xagħra at around 1.30pm in Triq l-Għarb. The Honda rider was certified as being grievously injured. Witnesses reported that the Kymco rider fled the scene on foot. A search was launched, and officers soon tracked him down nearby. Police said the man was “aggressive towards the police” during his arrest, though no officers were injured. Both riders were taken to Gozo General Hospital for treatment. The British man’s condition remains pending. Police investigations are ongoing.",https://cdn-attachments.timesofmalta.com/d5ce0b03123cf865db4406e722deb012f06dfb50-1758379586-06226945-1920x1280.jpg,The scene of the accident on Triq l-Għarb on Saturday morning.,2025-09-20 15:40:31.65046+00,"{Accident,Gozo,National,Police}",{},1,1.30pm,20/09/2025,20/09/2025 13:30,High,1,0,Afternoon (12:00-18:00),eve of,yes,no
494368,https://newsbook.com.mt/en/man-arrested-after-stealing-motorcycle-crashing-with-it-and-fleeing-the-scene/,Newsbook,https://newsbook.com.mt/,"Man arrested after stealing motorcycle, crashing with it and fleeing the scene",,Mariella Cilia,20/09/2025,"A 30-year-old has been arrested after he stole a motorcycle, crashed with it and fled the scene.
The police confirmed that the British national was arrested earlier today in Gozo after he was allegedly involved in a traffic accident with the same motorcycle he stole.
The accident took place at around 1:30pm in Triq l-Għarb, Għarb.
Police officers showed up at the scene where two motorcycles had collided, with one of the cyclists, a 34-year-old from Xagħra needing medical assistance.
At the point, police were informed by witnesses that the British national had fled the scene, after which they immediately began looking for him.
He was found a while later near the scene and was arrested. During the arrest, he was violent with the police officers, but no one was injured.
During their investigations, police found a motorcycle that had just been stolen in Sannat, allegedly by the man who was arrested.
Both motorcyclists were taken to Gozo General Hospital due to injuries they suffered during the accident.
The 34-year-old suffered grievous injuries while the other man’s condition is still pending.
Police investigations are still ongoing.",https://cdn.newsbook.com.mt/wp-content/uploads/2025/06/09151555/504431164_690330573627775_3702444772962771671_n.jpg,,2025-09-20 16:42:20.881364+00,"{Accident,Gozo}",{},1,1:30pm,20/09/2025,20/09/2025 13:30,High,1,0,Afternoon (12:00-18:00),eve of,yes,no
494438,https://timesofmalta.com/article/pedestrian-injured-pieta-traffic-accident.1116581,Times of Malta,https://timesofmalta.com,Pedestrian injured in Pieta' traffic accident,The car was being driven by a 75-year-old from Sliema,Times of Malta,21/09/2025,A 77-year-old woman was seriously injured in an accident in Pieta' on Sunday. The police said the accident happened at 8.30am at Sa Maison. The woman was hit by a Hyundai I10 car driven by a 75-year-old man from Sliema.  She was hospitalised.,https://cdn-attachments.timesofmalta.com/4990dc7f5bf0eb5e61a1072a70f44f466b7c41c8-1758466782-cb016254-1920x1280.jpg,A pedestrian was injured after an accident in Pieta'.,2025-09-21 15:51:18.095648+00,"{National,Traffic}",{},1,8.30am,21/09/2025,21/09/2025 8:30,High,1,0,Morning (06:00-12:00),yes,yes,no
494571,https://timesofmalta.com/article/motorcyclist-injured-hitandrun.1116649,Times of Malta,https://timesofmalta.com,Motorcyclist injured in hit-and-run,The accident happened in San Ġwann,Times of Malta,23/09/2025,The police are on the lookout for a motorist who allegedly drove on after hitting a motorcyclist in San Ġwann on Monday evening. The accident happened in Bella Vista Street at about 7pm and involved a Renault Megane and a Honda motorcycle. The 42-year-old driver of the motorcycle was seriously injured and hoispitalised. A magisterial inquiry is underway.,https://cdn-attachments.timesofmalta.com/3b72422ff51536ea7d4f5a4213b4e664253b1735-1758609224-c0979d6e-1920x1280.jpg,A motorcyclist was hospitalised after a traffic accident in San Ġwann.,2025-09-23 07:09:39.780691+00,"{National,""San Ġwann"",Traffic}",{},1,7pm,22/09/2025,22/09/2025 19:00,High,0,5,Evening (18:00-00:00),no,yes,no
494727,https://timesofmalta.com/article/elderly-woman-injured-car-crashes-wall.1116739,Times of Malta,https://timesofmalta.com,Elderly woman injured as car crashes into a wall,The accident happened in Gozo,Times of Malta,24/09/2025,"A woman, 81 from Sta Venera, was seriously injured on Wednesday morning when the car she was travelling in crashed into a wall. The accident happened in Triq Marsalforn, Gozo, at 8am. The car, a Toyota Corolla, was being driven by an 82-year-old man from Zabbar. The police are investigating.",https://cdn-attachments.timesofmalta.com/4990dc7f5bf0eb5e61a1072a70f44f466b7c41c8-1758722100-ca3f75ba-1920x1280.jpg,A car passenger was injured in a crash.,2025-09-24 14:31:03.394958+00,"{Gozo,National,Traffic}",{},1,8am,24/09/2025,24/09/2025 8:00,High,0,0,Morning (06:00-12:00),no,yes,no
494856,https://timesofmalta.com/article/elderly-pedestrian-grievously-injured-gozo-traffic-accident.1116810,Times of Malta,https://timesofmalta.com,Elderly pedestrian grievously injured in Gozo traffic accident,The man was hit by a motorbike,Times of Malta,25/09/2025,"A 70-year-old man from St Julian’s was grievously injured in a traffic accident in Rabat, Gozo, on Thursday afternoon. The accident happened at around 2.15pm in Triq ir-Repubblika, when the man was hit by a Lintex HT125T-28 motorcycle driven by a 58-year-old man from Rabat, Gozo. Both men were assisted by a medical team at the scene. The elderly man was then taken to Gozo General Hospital by ambulance, where doctors certified him as suffering from grievous injuries. Police investigations are ongoing.",https://cdn-attachments.timesofmalta.com/7ca402bd044c282937d2f0df8fd7af7f3506e261-1758815927-8e0de2e2-1920x1280.jpg,"The 70-year old man was hit by a motorbike in Rabat, Gozo. File photo: Times of Malta",2025-09-25 16:55:40.792441+00,"{Accident,Gozo,National}",{},1,2.15pm,25/09/2025,25/09/2025 14:15,High,0,0,Afternoon (12:00-18:00),no,yes,no
494910,https://timesofmalta.com/article/motorcyclist-grievously-injured-marsascala-accident.1116848,Times of Malta,https://timesofmalta.com,Motorcyclist grievously injured in Marsascala accident,The accident took place on Thursday afternoon,Times of Malta,26/09/2025,"A biker was grievously injured on Thursday evening after he was involved in a collision with a car in Marsascala.  According to police preliminary investigations, the accident happened at 6pm in Triq Sant Antnin and involved a Toyota Passo driven by a 28-year-old woman from Marsascala, and a Kymco Agility motorbike ridden by a 33-year-old man from Tarxien. The motorcyclist was taken to Mater Dei Hospital by ambulance, where he was certified to have sustained grievous injuries. Police investigations are ongoing.",https://cdn-attachments.timesofmalta.com/51f8160407458a613e81bc55e551a95e0f6c8390-1758883477-d8312614-1920x1280.jpg,The accident took place in Marsascala on Thursday afternoon. Photo: Times of Malta file photo,2025-09-26 11:05:04.866639+00,"{Accident,Marsascala,National,Traffic}",{},1,6pm,25/09/2025,25/09/2025 18:00,High,0,6,Evening (18:00-00:00),no,yes,no
495320,https://timesofmalta.com/article/woman-cleared-causing-collision-six-parked-cars.1117064,Times of Malta,https://timesofmalta.com,Woman cleared of causing collision with six parked cars,"Prosecutors failed to prove that the accused was driving the car that caused the crash, court says",Monique Agius,30/09/2025,"A court has cleared a woman of crashing a car into six parked vehicles after the prosecution failed to prove she was the driver. The incident happened in Naxxar Road, Birkirkara, on March 19, 2022. Esther Mifsud was arraigned before Magistrate Yana Micallef Stafrace and accused of dangerous and reckless driving, damaging the six parked cars due to negligence, and driving under the influence of alcohol. She denied the charges. The court observed that affidavits presented in court were “inconclusive” and “confusing” as to who was actually driving the vehicle at the time of the incident. It pointed out that jurisprudence laid down that the evidence on identity needs to be “clear” and “unequivocal”. In this case the prosecution failed to prove beyond a reasonable doubt that the accused was driving the vehicle at the time of the incident and that she was driving under the influence. It was also noted that while the police had alleged that bodycam used by officers on the scene was switched on at the time of the incident, footage was never presented in court. “Had this evidence been presented, it would clearly have helped the court to identify the person behind the wheel,” Magistrate Yana Micallef Stafrace said. The court acquitted Mifsud of all charges brought against her.</p><p>Police inspector Diane Vella prosecuted. Lawyer Charles Mercieca appeared for the accused.",https://cdn-attachments.timesofmalta.com/d6772abbfaf91c7e6595604f2d97340a1d0898e0-1759243206-b07c897a-1920x1280.jpg,"The identity of a motorist who crashed into six parked cars was not proven by prosecutors, a court said. Shutterstock photo.",2025-09-30 15:22:58.190808+00,"{Court,National,Traffic}",{},1,,30/09/2025,30/09/2025 0:00,Low,0,0,Night (00:00-06:00),no,yes,no
495442,https://timesofmalta.com/article/car-overturns-mriehel-bypass.1117166,Times of Malta,https://timesofmalta.com,Car overturns on Mrieħel bypass,Police said that LESA took care of the collision- a sign that there were no injuries,Times of Malta,02/10/2025,"A car overturned on the Mrieħel bypass on Thursday afternoon.   The blue Fiat seems not to have been involved in a collision with another vehicle.  Police said that the road wardens- LESA took the lead at the scene.   Generally, the Police take over a traffic accident when there are injuries.   For some minutes, both lanes of traffic in the busy main road were closed, but after officials swept the area and removed the shattererd glass that scattered on the road, one lane of traffic re-opened.   Witnesses on site said traffic was flowing.",https://cdn-attachments.timesofmalta.com/99de66c45f3e32bbe81c118cee88bf54b800b2d5-1759403728-63e0a523-1920x1280.jpeg,The blue Fiat seems not to have been involved in a collision with another vehicle. Photo: Matthew Mirabelli,2025-10-02 11:38:31.577948+00,"{National,Traffic}",{},1,,02/10/2025,02/10/2025 0:00,Medium,0,0,Night (00:00-06:00),no,no,no
495504,https://timesofmalta.com/article/motorcyclist-grievously-injured-early-morning-gozo-crash.1117169,Times of Malta,https://timesofmalta.com,Motorcyclist grievously injured in early morning Gozo crash,The accident happened in Qala,Times of Malta,02/10/2025,"A motorcyclist was grievously injured in an early morning accident in Qala, Gozo on Thursday. The 47-year old man from Nadur, who was riding a Honda NSC motorbike, was involved in a collision with a Kia Picanto driven by a 53-year old woman from Qala. The accident happened at 5.30am in Triq l-Imġarr. A medical team was called on site. The motorcyclist was taken to Gozo General Hospital by ambulance where he was certified to have sustained grievous injuries. Police investigations are under way.",https://cdn-attachments.timesofmalta.com/7ca402bd044c282937d2f0df8fd7af7f3506e261-1759408338-fa59f4aa-1920x1280.jpg,The accident happened at 5.30am in Qala. File photo: Times of Malta,2025-10-02 12:38:59.657815+00,"{Accident,Gozo,National}",{},1,5.30am,02/10/2025,02/10/2025 5:30,High,0,0,Night (00:00-06:00),no,no,no
495595,https://timesofmalta.com/article/four-maltese-die-car-plunges-sea-accident-croatia.1117214,Times of Malta,https://timesofmalta.com,Four Maltese die when car plunges into the sea in accident in Croatia,Croatian media report how victims' car veered off the road and into the sea,Claudia Calleja,03/10/2025,"Four Maltese people – two men and two women – were killed in a tragic road accident in Croatia when their car veered off the road and into the sea. The accident happened at around 4.20pm on Thursday, on the D8 state road near Bunica, just south of Senj. The car was travelling from Rijeka towards Senj when the driver lost control in a left bend. The vehicle veered to the right, struck two stone barriers, plunged around 70 metres down a ravine, and ended up in the sea, according to Croatia Week.   “Reports also indicate there is a possibility the driver suffered a medical episode while driving,” the news website reported. The bodies were recovered from the water by members of the Croatian Mountain Rescue Service from Gospić and transported to the Institute of Forensic Medicine in Rijeka for autopsy and identification. A criminal investigation is underway to determine the exact circumstances of the incident. Times of Malta is withholding the names of the victims until it is clear their families are informed.  More details to follow",https://cdn-attachments.timesofmalta.com/4074b31ea946b502aa967dcc8e3d076e519301bb-1759480521-02966b2a-1920x1280.jpg,The accident claimed the lives of four Maltese people in Croatia. Photo: HGSS Stanica Gospić Facebook pave,2025-10-03 08:57:19.024288+00,"{Accident,National}",{},1,4.20pm,02/10/2025,02/10/2025 16:20,High,0,7.666666667,Afternoon (12:00-18:00),no,no,no
495731,https://timesofmalta.com/article/autopsy-results-croatia-car-tragedy-victims-expected-monday.1117290,Times of Malta,https://timesofmalta.com,Autopsy results of Croatia car tragedy victims expected on Monday,Bonnici and Gambin family members are travelling to Croatia on Saturday,Times of Malta,04/10/2025,"Autopsy results of the two couples who died when their rental car plunged into the sea while on holiday in Croatia will be published on Monday.  Croatian sources told Times of Malta the Institute of Forensic Medicine in Rijeka, which is carrying out the autopsies, will have details of the results on Monday.  Jeremy Gambin, 68, and his wife Lorraine, 67, died alongside Kevin Bonnici, 67, and his wife Alexandra, 66. They were travelling together on the scenic Adriatic Coast when the car they were in veered off the road and into the sea on Thursday afternoon. The four were good friends and all lived in Swieqi.  Autopsy results could help shed light on the dynamics of the crash, with Croatian media having reported that the initial suspicion is that the person driving the vehicle may have become ill while driving, leading to the crash.   Jeremy Gambin was a basketball coach at Luxol and a former player who represented Malta at the 1987 Games of Small States of Europe in Monaco. He was also a PE Teacher at St Michael’s Foundation. He and his wife Lorraine, whose official name is Cynthia, had three children and several grandchildren.   Kevin Bonnici worked in the cab business and served as a company director of two separate Y-Plate fleet firms. He previously worked for Air Malta in the airline's finance, flight ops and engineering departments. He and his wife Alexandra had two children and various grandchildren.   Sources told Times of Malta that family members were travelling to Croatia on Saturday, and forensics will continue with the autopsy.  The accident happened at 4.20pm on Thursday, on the D8 state road near Bunica, just south of Senj. Police said the vehicle, travelling from Rijeka towards Senj, is believed to have lost control on a left-hand bend, veered right, struck two stone barriers and fell around 70 metres down a ravine before ending up in the water. Police officer Jasmin Mujaković from the Senj Police Station was among the first to arrive at the scene of the horrific accident, 24sata reported. He surfaced several times for air and then went down under the surface again, trying to find a way to reach the victims. A Croatian diver with over 30 years of experience has described Thursday’s fatal car accident that killed four Maltese tourists as the most difficult intervention of his career. Renato Huba said that while he had similar interventions before, he described the accident as “one of the most difficult”, he told Croatian newsroom. “I prepared myself for the worst situation, but that was not enough; this was much worse,” Huba said.",https://cdn-attachments.timesofmalta.com/2ae2b04ca16284d15fd8afb8f5b7ce445de8d10c-1759572222-06d02fe7-1920x1280.png,Autopsy results on the two couples who died in the tragic accident in Croatia earlier this week will be known on Monday. Photo: 24Sata/Facebook,2025-10-04 10:26:32.682685+00,"{Accident,Croatia,National}",{},1,4.20pm,29/09/2025,29/09/2025 16:20,High,0,103.6666667,Afternoon (12:00-18:00),no,yes,no
495807,https://timesofmalta.com/article/passengers-injured-unfortunate-crash.1117322,Times of Malta,https://timesofmalta.com,Passengers injured in unfortunate crash,A car crashed into their own after a crash in the other lane,Times of Malta,05/10/2025,"A woman and two children were injured late on Saturday when their car was hit by a vehicle which was involved in a crash in the opposite lane. The accident happened on the Gudja Bypass at 11pm. The police explained that the first collision involved a Suzuki Baleno driven by a 49-year-old man from Swieqi and a Hyundai Getz driven by a 19-year-old man from San Ġwann. The Hyundai ended up in the opposite lane where it crashed into a Renault Captur. The Renault was being driven by a 50-year-old man accompanied by two women aged 69 and 43 and a boy and girl, both aged 14, all residents of Rabat. The 43-year-old woman and the children were hospitalised, with the boy suffering a serious injury, police said. The others suffered slight injuries. The police are investigating.",https://cdn-attachments.timesofmalta.com/ded2c47a4f50dce16c218af2ddaae967c570565e-1759656194-810bbd49-1920x1280.jpg,The crash between the Hyundai and the Renault Captur. Police photo.,2025-10-05 09:43:30.590671+00,"{Gudja,National,Traffic}",{},1,11pm,04/10/2025,04/10/2025 23:00,High,1,1,Evening (18:00-00:00),no,no,no
495802,https://timesofmalta.com/article/husband-vigil-wife-coma-crash-claimed-unborn-baby.1117318,Times of Malta,https://timesofmalta.com,Husband’s vigil for wife in coma after crash that claimed unborn baby,Crowdfunding campaign launched to take Tonamol back home,Claudia Calleja,05/10/2025,"A 29-year-old woman has been in a coma for almost three months after she was hit by a car while five months pregnant – an accident that also claimed the life of her unborn son. Tonamol Baby, an Indian national, was struck on July 16 and has remained in Mater Dei Hospital’s neurosurgical ward since. Her husband, Jacob Tom, visits her daily, gently speaking to her and holding her hand – a quiet routine that began after the crash that changed everything for the couple. “It’s our first baby. A boy,” says Tom, 34. “Unfortunately, July 20 was my birthday, and my boy passed on July 19.” He paused before adding, “I don’t feel angry. I feel sad.” Tom, a man of small build, smiles as he steps away from his wife for a few minutes to walk out of the ward for the interview. He sits on a blue chair in the waiting room and places two mobile phones on the chair beside him: he carries her mobile around with him. He has been there since 8am. This is where he spends his days – up until it’s time for him to go to work at 6pm. “I am near her every day. In Malta, I am alone. I want to take her home to India. I think having family will help her get better faster,” he says. This is why he has launched a crowdfunding campaign to raise the money he needs to take his wife back home, where she can be surrounded by family and continue her care. But this will cost about €50,000, which he cannot afford. An accident that changed everything  Tom came to Malta four years ago and initially worked as a bartender. After completing several courses, he became a sommelier and now works with the db Group. He got married to Tonamol, who he met in the area they are from, Kerala in the South of India. They married three years ago, and she moved to Malta a year later, initially working as a carer at Mater Dei Hospital. After she obtained her bridge course, she became a nurse and was based at St Vincent de Paul Residence. Tom usually joined her on her commute to work every day. “I will wake up when she gets ready for the duty and we take the bus from Buġibba where we live. After I drop her off, I will come to sleep,” he says.  Holding on to hope Doctors told him there was no hope. They did not expect her to make it beyond 48 hours. But she did. And now days became weeks and months. “She is still in a coma state, but she is totally different now. I can see almost the same face. She started to open her eyes. There is eye contact, but she is still not responding. There has been miniature progress from the first day but, for me, there were big changes,” he says, insisting that he is hopeful. He spends his day near her. For over a month, he did not report to work. But he has now decided to return – for his mental health and to earn the money he needs. “Recently I started working – my company, which I belong to, are very supportive. Every day I'm here… I’m away from here just for work. I work from 6pm to 1am. I get home at 3am. By 8am I am near her until it's time to go to work,” he says. But here in Malta he has no family support. This is why he would like to take his wife back to India where she will be provided with care for her condition and surrounded by family. But getting her home is too expensive. She would have to be transported in a medical ambulance for the cost of €20,000 and the hospital care is estimated to cost another €30,000. “I will be with her for a couple of months. Then, I hope, she will be okay, and I will bring her back with me.” Anyone who would like to help Tom take his wife home to India can access the crowdfunding page https://gogetfunding.com/prayers-and-support-needed-for-tonamol-babys-recovery/",https://cdn-attachments.timesofmalta.com/40ba78aa3cfb4d0eb3df432392883c190cf5e2f5-1759651269-07b1542d-1920x1280.jpeg,The couple,2025-10-05 08:42:00.989689+00,"{Accident,National}",{},1,6pm,05/10/2025,05/10/2025 18:00,High,1,0,Evening (18:00-00:00),no,no,no
495896,https://timesofmalta.com/article/couples-killed-croatia-travelled-together-30-years-accident.1117380,Times of Malta,https://timesofmalta.com,Couples killed in Croatia travelled together for 30 years without an accident,Families of victims visit the site of the tragedy,Herman Grech,06/10/2025,"The two Maltese couples killed when their car plunged into the sea in Croatia last Thursday had been travelling together for more than 30 years and had never experienced a single accident. The victims – Jeremy and Lorraine Gambin and Kevin and Sandra Bonnici – were lifelong friends and cousins who regularly holidayed together across Europe and beyond. “They were not only cousins but best friends who travelled all over the world together. They’ve driven around together for tens of thousands of kilometres,” Justin Gambin, one of the victims’ sons told Times of Malta. The fatal crash occurred on the D8 state road near Bunica, close to the coastal town of Senj, when their rented car struck two stone barriers and fell some 70 metres into the sea below. Croatian emergency divers described the recovery operation as one of the most difficult they had ever carried out.  Relatives of the victims, including their children, are currently in Senj, where on Monday they laid flowers near the crash site in memory of their loved ones. In their first comments to the media since the tragedy, the Gambin and Bonnici families expressed deep gratitude to the Croatian authorities and local community for the “incredible support” shown in the aftermath of the tragedy.  All the victims’ personal belongings have since been returned to the families who are now waiting for the autopsy results.  Meanwhile, questions have been raised about the safety of the D8 road, where certain stretches lack adequate barriers to prevent cars from plunging into the sea below. ""While the stone bollards along the road may appear protective, they were likely insufficient to prevent a vehicle from veering off the road,” said Jonathan Gambin, whose 68-year-old brother was among the victims. Gambin said the family hopes that further investigations into the accident will bring some kind of closure.  The tragedy shocked Malta and is believed to be the highest death toll of a crash involving Maltese nationals abroad.  It came almost exactly a month after another Maltese couple, Doris and Manuel Buhagiar, were killed in a car crash in Sicily.",https://cdn-attachments.timesofmalta.com/5428d984755d8caafafef065f77a5537d1b7d238-1759754172-4876b6cc-1920x1280.jpeg,Family members paid their tributes on the site of the tragedy on Monday.,2025-10-06 13:11:20.300815+00,"{Accident,Croatia,National}",{},1,,06/10/2025,06/10/2025 0:00,Medium,0,0,Night (00:00-06:00),no,no,no
495942,https://newsbook.com.mt/en/traffic-collision-case-collapses-over-identification-failure-and-police-error/,Newsbook,https://newsbook.com.mt/,Traffic collision case collapses over identification failure and police error,,Jurgen Balzan,06/10/2025,"A St Paul’s Bay man accused of causing a traffic collision has been acquitted after the alleged victim failed to identify him in court and police failed to follow proper procedures during the investigation.
Dennis Attard, 49, of Triq l-Imsida, Santa Venera, faced five charges stemming from a collision on 23 September 2024 in Triq Censu Tabone, St Paul’s Bay, including reckless driving, causing involuntary damage, driving without a licence, driving an unlicensed vehicle, and driving without insurance.
The case centred on a collision between Attard’s vehicle and a motorcycle ridden by Marland Herman Jones.
Jones told the court he was riding down a narrow street when a car “just kind of jumped in” and pulled out in front of him. “I braked as hard as I could but I hit the I believe his door or the front right quarter panel,” he testified, adding that he “just kind of fell over and jumped up cursing.”
Jones explained that the driver claimed he had to leave urgently because “his daughter was giving birth.” They exchanged phone numbers via WhatsApp, but when Jones attempted to contact him, he received no response despite seeing the messages had been viewed. “I tried to contact him again, no answer. He viewed the I saw it through the messaging app. I could tell that he watched it,” Jones testified.
However, when asked to identify the accused in court, Jones admitted: “Actually at at this date I can’t recognize him in court, if this is the gentleman, I don’t quite recognize him, I have to be honest.” He explained he had identified someone at the police station “over 8 months ago” but “couldn’t tell you now.”
The defence suggested Jones had hit the car from behind, but Jones firmly rejected this, stating repeatedly: “That’d be completely incorrect” and “That’d be incredibly incorrect.”
Magistrate Yana Micallef Stafrace dismissed all charges on Monday, ruling that Jones “did not recognise the accused in Court” and noting his claimed identification at the police station “does not result from the police affidavit.”
Moreover, the court found that “on the day of the collision the right to silence was not administered to the accused as required by law.”
Court therefore concluded that “the evidence does not provide beyond reasonable doubt all the elements of the crime, and therefore the imputations have not been proven to the degree required in the criminal field.”
Attard chose not to testify and was acquitted of all charges.",https://cdn.newsbook.com.mt/wp-content/uploads/2023/05/14173250/WhatsApp-Image-2023-05-14-at-17.26.56.jpeg,,2025-10-06 20:22:06.418272+00,"{Accident,Police,Traffic}",{},1,,06/10/2025,06/10/2025 0:00,Medium,0,0,Night (00:00-06:00),no,no,no
496060,https://newsbook.com.mt/en/watch-partial-building-collapse-in-central-madrid-injures-three-and-leaves-four-missing/,Newsbook,https://newsbook.com.mt/,Watch: Partial building collapse in central Madrid injures three and leaves four missing,,Dylan Attard,07/10/2025,"A partial building collapse in central Madrid has injured at least three construction workers and left four others unaccounted for, emergency officials confirmed on Tuesday. The incident occurred at a renovation site near Plaza Mayor, a busy area in the heart of the Spanish capital.
Search underway for missing workers
Firefighters and rescue teams were deployed immediately after several floors of the building gave way, causing a cascade collapse that reached the basement level.
According to Francisco Martín Aguirre, the central government’s representative in the Madrid region, the damage was “very severe”, and assessments were underway to determine whether neighbouring buildings had been compromised.
Deputy Mayor Inmaculada Sanz said that search efforts were ongoing for four missing individuals, three men and one woman. Emergency responders were using drones to scan the wreckage while nearby properties were being evacuated as a precaution.
Initial reports from Madrid’s emergency services indicated that three workers had sustained injuries, none of which were serious. Mayor José Luis Martínez-Almeida later confirmed that one of the injured had been taken to hospital.
Earlier estimates from Martín Aguirre suggested that up to 10 people might have been hurt, but municipal authorities later revised the figure down to three. Emergency officials maintained that all injuries were minor.
Witness accounts
The collapse sent shockwaves through the surrounding streets. Witnesses described hearing a powerful explosion before a massive cloud of dust engulfed the area.
“There was an enormous blast that shattered all the glass,” said Milagros García Benito, who works at a nearby hair salon. “You couldn’t see a thing, everything was white. Then the firefighters and police arrived almost immediately.”
Police cordoned off the site, which was soon filled with ambulances, fire engines, and emergency personnel as crowds of onlookers gathered.
Sanz warned that the rescue and stabilisation work would be extensive, stating that “the amount of rubble is very significant” and that operations “will last quite some time, possibly several days”.
The building, originally an office block, was being converted into a hotel after receiving planning approval from Madrid City Hall in February. Land registry data lists the structure as a six-storey property covering roughly 6,745 square metres (about 73,000 square feet).
Investigation underway
Authorities have not yet determined the cause of the collapse. Engineers and safety inspectors were expected to begin a detailed assessment once rescue operations concluded.
The Madrid municipal police said surrounding buildings would remain evacuated until stability could be guaranteed.
Emergency services continue to work at the site, prioritising the search for the missing workers amid concerns about further structural instability.
1 of 3",https://cdn.newsbook.com.mt/wp-content/uploads/2025/10/07193708/Madrid-2.jpg,,2025-10-07 19:32:49.766643+00,"{Accident,""Collapsed Buildings"",Madrid}",{},1,,07/10/2025,07/10/2025 0:00,Medium,0,0,Night (00:00-06:00),no,no,no
496006,https://timesofmalta.com/article/motorist-admits-drinkdriving-fleeing-scene-accident.1117432,Times of Malta,https://timesofmalta.com,Motorist admits drink-driving and fleeing the scene of an accident,"Court fines him €3,000 and suspends his licence for six months",Monique Agius,07/10/2025,"A 34-year-old drink-driver who hit a motorcyclist and sped away from the scene was fined €3,000 and had his driving licence suspended for six months on Tuesday. The accident happened on the roundabout of Saqqajja Hill on Sunday. Mario Mifsud, a chef from Qormi, appeared in court on Tuesday accused of driving in a reckless, negligent or dangerous manner, damaging a motorcycle, injuring the motorcyclist and driving under the influence. He was also accused of leaving the scene of the collision. Police inspector Nathan Bugeja explained that the motorcyclist was waiting at the roundabout when he was hit by the car driven by the accused. The driver stopped and upon seeing the victim on the ground, got back in his car and sped off. He then turned up at Qormi police station half an hour later with his father and brother. He smelt of alcohol but refused to take a breathalyser test after consulting with his lawyer. On Tuesday afternoon, he pleaded guilty to the charges. Magistrate Charmaine Galea, found him guilty by his own admission, fined him €3,000 and suspended his driving licence for six months. The court also imposed a 12-point penalty on his licence. Police inspector Nathan Bugeja prosecuted while lawyer Roberto Montalto assisted the accused.",https://cdn-attachments.timesofmalta.com/ad29107069f499ec4289b52673c6ee87f45960fd-1759836162-4ca751eb-1920x1280.jpg,A motorist admitted drink-driving and fleeing the scene of an accident. File photo.,2025-10-07 12:26:56.156336+00,"{Court,National,Traffic}",{},1,,07/10/2025,07/10/2025 0:00,Medium,0,0,Night (00:00-06:00),no,no,no
